knr,kname,year,user_payment_nh
0101,Halden,2003,11193
0101,Halden,2004,12813
0101,Halden,2005,12586
0101,Halden,2006,12459
0101,Halden,2007,13060
0101,Halden,2008,15471
0101,Halden,2009,19133
0101,Halden,2010,20019
0101,Halden,2011,21223
0101,Halden,2012,22620
0101,Halden,2013,23537
0101,Halden,2014,23182
0101,Halden,2015,23503
0101,Halden,2016,24814
0104,Moss,2003,18268
0104,Moss,2004,19423
0104,Moss,2005,20412
0104,Moss,2006,21415
0104,Moss,2007,22901
0104,Moss,2008,21905
0104,Moss,2009,22857
0104,Moss,2010,22702
0104,Moss,2011,23746
0104,Moss,2012,23934
0104,Moss,2013,22766
0104,Moss,2014,24007
0104,Moss,2015,24296
0104,Moss,2016,25412
0105,Sarpsborg,2003,28185
0105,Sarpsborg,2004,30520
0105,Sarpsborg,2005,30887
0105,Sarpsborg,2006,33822
0105,Sarpsborg,2007,38444
0105,Sarpsborg,2008,42735
0105,Sarpsborg,2009,42285
0105,Sarpsborg,2010,53652
0105,Sarpsborg,2011,50786
0105,Sarpsborg,2012,53689
0105,Sarpsborg,2013,55665
0105,Sarpsborg,2014,58713
0105,Sarpsborg,2015,57818
0105,Sarpsborg,2016,63096
0106,Fredrikstad,2003,44537
0106,Fredrikstad,2004,46745
0106,Fredrikstad,2005,46338
0106,Fredrikstad,2006,48161
0106,Fredrikstad,2007,51873
0106,Fredrikstad,2008,55823
0106,Fredrikstad,2009,58201
0106,Fredrikstad,2010,65896
0106,Fredrikstad,2011,69224
0106,Fredrikstad,2012,72158
0106,Fredrikstad,2013,74498
0106,Fredrikstad,2014,77285
0106,Fredrikstad,2015,81729
0106,Fredrikstad,2016,84450
0111,Hvaler,2003,2733
0111,Hvaler,2004,2831
0111,Hvaler,2005,2610
0111,Hvaler,2006,1521
0111,Hvaler,2007,420
0111,Hvaler,2008,477
0111,Hvaler,2009,958
0111,Hvaler,2010,470
0111,Hvaler,2011,3101
0111,Hvaler,2012,330
0111,Hvaler,2013,356
0111,Hvaler,2014,259
0111,Hvaler,2015,474
0111,Hvaler,2016,4142
0118,Aremark,2003,1326
0118,Aremark,2004,1245
0118,Aremark,2005,1654
0118,Aremark,2006,1497
0118,Aremark,2007,1664
0118,Aremark,2008,1845
0118,Aremark,2009,2069
0118,Aremark,2010,2420
0118,Aremark,2011,2119
0118,Aremark,2012,2327
0118,Aremark,2013,2626
0118,Aremark,2014,2466
0118,Aremark,2015,2842
0118,Aremark,2016,2388
0119,Marker,2003,2835
0119,Marker,2004,2967
0119,Marker,2005,2930
0119,Marker,2006,3431
0119,Marker,2007,3620
0119,Marker,2008,3871
0119,Marker,2009,4131
0119,Marker,2010,4473
0119,Marker,2011,3599
0119,Marker,2012,4387
0119,Marker,2013,4921
0119,Marker,2014,4992
0119,Marker,2015,5220
0119,Marker,2016,4804
0121,Rømskog,2003,1170
0121,Rømskog,2004,1330
0121,Rømskog,2005,1372
0121,Rømskog,2006,1395
0121,Rømskog,2007,1511
0121,Rømskog,2008,1287
0121,Rømskog,2009,1653
0121,Rømskog,2010,1768
0121,Rømskog,2011,1908
0121,Rømskog,2012,1859
0121,Rømskog,2013,1927
0121,Rømskog,2014,1934
0121,Rømskog,2015,1583
0121,Rømskog,2016,1368
0122,Trøgstad,2003,3235
0122,Trøgstad,2004,3248
0122,Trøgstad,2005,3064
0122,Trøgstad,2006,3316
0122,Trøgstad,2007,4347
0122,Trøgstad,2008,5016
0122,Trøgstad,2009,5307
0122,Trøgstad,2010,5318
0122,Trøgstad,2011,5459
0122,Trøgstad,2012,5460
0122,Trøgstad,2013,7562
0122,Trøgstad,2014,7427
0122,Trøgstad,2015,7878
0122,Trøgstad,2016,8327
0123,Spydeberg,2003,1455
0123,Spydeberg,2004,1856
0123,Spydeberg,2005,2073
0123,Spydeberg,2006,2573
0123,Spydeberg,2007,2559
0123,Spydeberg,2008,3598
0123,Spydeberg,2009,4083
0123,Spydeberg,2010,4156
0123,Spydeberg,2011,4472
0123,Spydeberg,2012,4975
0123,Spydeberg,2013,5079
0123,Spydeberg,2014,5393
0123,Spydeberg,2015,5088
0123,Spydeberg,2016,6026
0124,Askim,2003,7993
0124,Askim,2004,8571
0124,Askim,2005,8671
0124,Askim,2006,9036
0124,Askim,2007,9355
0124,Askim,2008,10133
0124,Askim,2009,11348
0124,Askim,2010,12086
0124,Askim,2011,12237
0124,Askim,2012,13622
0124,Askim,2013,14005
0124,Askim,2014,13793
0124,Askim,2015,14987
0124,Askim,2016,15847
0125,Eidsberg,2003,6415
0125,Eidsberg,2004,5731
0125,Eidsberg,2005,5967
0125,Eidsberg,2006,5463
0125,Eidsberg,2007,6142
0125,Eidsberg,2008,7283
0125,Eidsberg,2009,8816
0125,Eidsberg,2010,8990
0125,Eidsberg,2011,9814
0125,Eidsberg,2012,12919
0125,Eidsberg,2013,12943
0125,Eidsberg,2014,11636
0125,Eidsberg,2015,11943
0125,Eidsberg,2016,11087
0127,Skiptvet,2003,2036
0127,Skiptvet,2004,2012
0127,Skiptvet,2005,2169
0127,Skiptvet,2006,2421
0127,Skiptvet,2007,2368
0127,Skiptvet,2008,2840
0127,Skiptvet,2009,4669
0127,Skiptvet,2010,4503
0127,Skiptvet,2011,4996
0127,Skiptvet,2012,5116
0127,Skiptvet,2013,4742
0127,Skiptvet,2014,5005
0127,Skiptvet,2015,5161
0127,Skiptvet,2016,4969
0128,Rakkestad,2003,2377
0128,Rakkestad,2004,2686
0128,Rakkestad,2005,3171
0128,Rakkestad,2006,3588
0128,Rakkestad,2007,3779
0128,Rakkestad,2008,4936
0128,Rakkestad,2009,5490
0128,Rakkestad,2010,6371
0128,Rakkestad,2011,7023
0128,Rakkestad,2012,8084
0128,Rakkestad,2013,8737
0128,Rakkestad,2014,9058
0128,Rakkestad,2015,8754
0128,Rakkestad,2016,8590
0135,Råde,2003,3058
0135,Råde,2004,3605
0135,Råde,2005,4033
0135,Råde,2006,4308
0135,Råde,2007,5097
0135,Råde,2008,5657
0135,Råde,2009,6509
0135,Råde,2010,7454
0135,Råde,2011,7936
0135,Råde,2012,7539
0135,Råde,2013,7423
0135,Råde,2014,7486
0135,Råde,2015,7284
0135,Råde,2016,7682
0136,Rygge,2003,4848
0136,Rygge,2004,6207
0136,Rygge,2005,6804
0136,Rygge,2006,7221
0136,Rygge,2007,7544
0136,Rygge,2008,8529
0136,Rygge,2009,9676
0136,Rygge,2010,11424
0136,Rygge,2011,11902
0136,Rygge,2012,12352
0136,Rygge,2013,12664
0136,Rygge,2014,13554
0136,Rygge,2015,13087
0136,Rygge,2016,13838
0137,Våler (Østfold),2003,1840
0137,Våler (Østfold),2004,2029
0137,Våler (Østfold),2005,1869
0137,Våler (Østfold),2006,1923
0137,Våler (Østfold),2007,2011
0137,Våler (Østfold),2008,2125
0137,Våler (Østfold),2009,1993
0137,Våler (Østfold),2010,2409
0137,Våler (Østfold),2011,2794
0137,Våler (Østfold),2012,3235
0137,Våler (Østfold),2013,2957
0137,Våler (Østfold),2014,3056
0137,Våler (Østfold),2015,3262
0137,Våler (Østfold),2016,2970
0138,Hobøl,2003,1890
0138,Hobøl,2004,1686
0138,Hobøl,2005,1856
0138,Hobøl,2006,1941
0138,Hobøl,2007,1934
0138,Hobøl,2008,1821
0138,Hobøl,2009,2209
0138,Hobøl,2010,2420
0138,Hobøl,2011,3186
0138,Hobøl,2012,3248
0138,Hobøl,2013,3595
0138,Hobøl,2014,4096
0138,Hobøl,2015,4141
0138,Hobøl,2016,4641
0211,Vestby,2003,4901
0211,Vestby,2004,5590
0211,Vestby,2005,5482
0211,Vestby,2006,6357
0211,Vestby,2007,6384
0211,Vestby,2008,6666
0211,Vestby,2009,7346
0211,Vestby,2010,9678
0211,Vestby,2011,10869
0211,Vestby,2012,10989
0211,Vestby,2013,11093
0211,Vestby,2014,11803
0211,Vestby,2015,11295
0211,Vestby,2016,12696
0213,Ski,2003,10565
0213,Ski,2004,11368
0213,Ski,2005,13347
0213,Ski,2006,15042
0213,Ski,2007,16878
0213,Ski,2008,18547
0213,Ski,2009,21119
0213,Ski,2010,22237
0213,Ski,2011,23363
0213,Ski,2012,25322
0213,Ski,2013,29637
0213,Ski,2014,33688
0213,Ski,2015,33283
0213,Ski,2016,34600
0214,Ås,2003,9237
0214,Ås,2004,10767
0214,Ås,2005,12012
0214,Ås,2006,12087
0214,Ås,2007,12152
0214,Ås,2008,11556
0214,Ås,2009,12857
0214,Ås,2010,15172
0214,Ås,2011,14407
0214,Ås,2012,17518
0214,Ås,2013,19125
0214,Ås,2014,21553
0214,Ås,2015,21989
0214,Ås,2016,22898
0215,Frogn,2003,7109
0215,Frogn,2004,7526
0215,Frogn,2005,8877
0215,Frogn,2006,9452
0215,Frogn,2007,10648
0215,Frogn,2008,11529
0215,Frogn,2009,11500
0215,Frogn,2010,11148
0215,Frogn,2011,10002
0215,Frogn,2012,9866
0215,Frogn,2013,13355
0215,Frogn,2014,13388
0215,Frogn,2015,13673
0215,Frogn,2016,13526
0216,Nesodden,2003,5498
0216,Nesodden,2004,8027
0216,Nesodden,2005,8033
0216,Nesodden,2006,8374
0216,Nesodden,2007,8933
0216,Nesodden,2008,10339
0216,Nesodden,2009,12034
0216,Nesodden,2010,14261
0216,Nesodden,2011,15798
0216,Nesodden,2012,15206
0216,Nesodden,2013,15967
0216,Nesodden,2014,18211
0216,Nesodden,2015,20848
0216,Nesodden,2016,21927
0217,Oppegård,2003,10931
0217,Oppegård,2004,10904
0217,Oppegård,2005,12888
0217,Oppegård,2006,14594
0217,Oppegård,2007,16806
0217,Oppegård,2008,19974
0217,Oppegård,2009,19371
0217,Oppegård,2010,23545
0217,Oppegård,2011,24248
0217,Oppegård,2012,27398
0217,Oppegård,2013,29309
0217,Oppegård,2014,32111
0217,Oppegård,2015,37562
0217,Oppegård,2016,37037
0219,Bærum,2003,88968
0219,Bærum,2004,94834
0219,Bærum,2005,98264
0219,Bærum,2006,102527
0219,Bærum,2007,111544
0219,Bærum,2008,119491
0219,Bærum,2009,130559
0219,Bærum,2010,140643
0219,Bærum,2011,151957
0219,Bærum,2012,153455
0219,Bærum,2013,157463
0219,Bærum,2014,165256
0219,Bærum,2015,170563
0219,Bærum,2016,170387
0220,Asker,2003,25894
0220,Asker,2004,26635
0220,Asker,2005,28711
0220,Asker,2006,32326
0220,Asker,2007,35207
0220,Asker,2008,38385
0220,Asker,2009,36387
0220,Asker,2010,43613
0220,Asker,2011,48586
0220,Asker,2012,48859
0220,Asker,2013,56598
0220,Asker,2014,57405
0220,Asker,2015,62114
0220,Asker,2016,61846
0221,Aurskog-Høland,2003,10503
0221,Aurskog-Høland,2004,10943
0221,Aurskog-Høland,2005,10450
0221,Aurskog-Høland,2006,11028
0221,Aurskog-Høland,2007,12006
0221,Aurskog-Høland,2008,13471
0221,Aurskog-Høland,2009,12714
0221,Aurskog-Høland,2010,14626
0221,Aurskog-Høland,2011,16182
0221,Aurskog-Høland,2012,18282
0221,Aurskog-Høland,2013,18724
0221,Aurskog-Høland,2014,18731
0221,Aurskog-Høland,2015,19947
0221,Aurskog-Høland,2016,20847
0226,Sørum,2003,8952
0226,Sørum,2004,9823
0226,Sørum,2005,10299
0226,Sørum,2006,9756
0226,Sørum,2007,9462
0226,Sørum,2008,12238
0226,Sørum,2009,13343
0226,Sørum,2010,15159
0226,Sørum,2011,16577
0226,Sørum,2012,16303
0226,Sørum,2013,19288
0226,Sørum,2014,19845
0226,Sørum,2015,20345
0226,Sørum,2016,20849
0227,Fet,2003,4241
0227,Fet,2004,4947
0227,Fet,2005,5202
0227,Fet,2006,4974
0227,Fet,2007,4706
0227,Fet,2008,5676
0227,Fet,2009,6287
0227,Fet,2010,6278
0227,Fet,2011,5707
0227,Fet,2012,6551
0227,Fet,2013,7472
0227,Fet,2014,7519
0227,Fet,2015,7114
0227,Fet,2016,7234
0228,Rælingen,2003,7602
0228,Rælingen,2004,8232
0228,Rælingen,2005,9032
0228,Rælingen,2006,8558
0228,Rælingen,2007,8442
0228,Rælingen,2008,9065
0228,Rælingen,2009,8575
0228,Rælingen,2010,9469
0228,Rælingen,2011,10151
0228,Rælingen,2012,10138
0228,Rælingen,2013,11510
0228,Rælingen,2014,11867
0228,Rælingen,2015,12256
0228,Rælingen,2016,12113
0229,Enebakk,2003,4393
0229,Enebakk,2004,4713
0229,Enebakk,2005,4839
0229,Enebakk,2006,4823
0229,Enebakk,2007,5415
0229,Enebakk,2008,5896
0229,Enebakk,2009,5390
0229,Enebakk,2010,5505
0229,Enebakk,2011,5306
0229,Enebakk,2012,6460
0229,Enebakk,2013,7778
0229,Enebakk,2014,7153
0229,Enebakk,2015,8458
0229,Enebakk,2016,8125
0230,Lørenskog,2003,13112
0230,Lørenskog,2004,17284
0230,Lørenskog,2005,19552
0230,Lørenskog,2006,20475
0230,Lørenskog,2007,21022
0230,Lørenskog,2008,23864
0230,Lørenskog,2009,26716
0230,Lørenskog,2010,28267
0230,Lørenskog,2011,28222
0230,Lørenskog,2012,30378
0230,Lørenskog,2013,35169
0230,Lørenskog,2014,35108
0230,Lørenskog,2015,34298
0230,Lørenskog,2016,36549
0231,Skedsmo,2003,31629
0231,Skedsmo,2004,27649
0231,Skedsmo,2005,28327
0231,Skedsmo,2006,30643
0231,Skedsmo,2007,31878
0231,Skedsmo,2008,33738
0231,Skedsmo,2009,33965
0231,Skedsmo,2010,37415
0231,Skedsmo,2011,39502
0231,Skedsmo,2012,45752
0231,Skedsmo,2013,49738
0231,Skedsmo,2014,51210
0231,Skedsmo,2015,52289
0231,Skedsmo,2016,54918
0233,Nittedal,2003,8948
0233,Nittedal,2004,9832
0233,Nittedal,2005,10011
0233,Nittedal,2006,11120
0233,Nittedal,2007,10587
0233,Nittedal,2008,10508
0233,Nittedal,2009,12021
0233,Nittedal,2010,13318
0233,Nittedal,2011,13264
0233,Nittedal,2012,13952
0233,Nittedal,2013,15425
0233,Nittedal,2014,15030
0233,Nittedal,2015,15618
0233,Nittedal,2016,16187
0234,Gjerdrum,2003,2421
0234,Gjerdrum,2004,2465
0234,Gjerdrum,2005,2271
0234,Gjerdrum,2006,2737
0234,Gjerdrum,2007,2736
0234,Gjerdrum,2008,2928
0234,Gjerdrum,2009,3796
0234,Gjerdrum,2010,4263
0234,Gjerdrum,2011,4066
0234,Gjerdrum,2012,4198
0234,Gjerdrum,2013,5112
0234,Gjerdrum,2014,6110
0234,Gjerdrum,2015,5724
0234,Gjerdrum,2016,6169
0235,Ullensaker,2003,11442
0235,Ullensaker,2004,12561
0235,Ullensaker,2005,15114
0235,Ullensaker,2006,14618
0235,Ullensaker,2007,16288
0235,Ullensaker,2008,17532
0235,Ullensaker,2009,19612
0235,Ullensaker,2010,20634
0235,Ullensaker,2011,23171
0235,Ullensaker,2012,23653
0235,Ullensaker,2013,24153
0235,Ullensaker,2014,24930
0235,Ullensaker,2015,26093
0235,Ullensaker,2016,27349
0236,Nes (Akershus),2003,11945
0236,Nes (Akershus),2004,12826
0236,Nes (Akershus),2005,14805
0236,Nes (Akershus),2006,16002
0236,Nes (Akershus),2007,17564
0236,Nes (Akershus),2008,19760
0236,Nes (Akershus),2009,20425
0236,Nes (Akershus),2010,18397
0236,Nes (Akershus),2011,17720
0236,Nes (Akershus),2012,20507
0236,Nes (Akershus),2013,21335
0236,Nes (Akershus),2014,20178
0236,Nes (Akershus),2015,17740
0236,Nes (Akershus),2016,16132
0237,Eidsvoll,2003,11152
0237,Eidsvoll,2004,11452
0237,Eidsvoll,2005,11710
0237,Eidsvoll,2006,12771
0237,Eidsvoll,2007,13476
0237,Eidsvoll,2008,14801
0237,Eidsvoll,2009,15808
0237,Eidsvoll,2010,16856
0237,Eidsvoll,2011,16405
0237,Eidsvoll,2012,17883
0237,Eidsvoll,2013,21620
0237,Eidsvoll,2014,24015
0237,Eidsvoll,2015,23350
0237,Eidsvoll,2016,25114
0238,Nannestad,2003,6727
0238,Nannestad,2004,7388
0238,Nannestad,2005,7049
0238,Nannestad,2006,7238
0238,Nannestad,2007,7614
0238,Nannestad,2008,8242
0238,Nannestad,2009,8595
0238,Nannestad,2010,8783
0238,Nannestad,2011,9566
0238,Nannestad,2012,10210
0238,Nannestad,2013,10600
0238,Nannestad,2014,12102
0238,Nannestad,2015,11017
0238,Nannestad,2016,11334
0239,Hurdal,2003,2034
0239,Hurdal,2004,2336
0239,Hurdal,2005,2411
0239,Hurdal,2006,2611
0239,Hurdal,2007,2766
0239,Hurdal,2008,3109
0239,Hurdal,2009,3232
0239,Hurdal,2010,3546
0239,Hurdal,2011,3981
0239,Hurdal,2012,4229
0239,Hurdal,2013,3936
0239,Hurdal,2014,4496
0239,Hurdal,2015,3599
0239,Hurdal,2016,4125
0301,Oslo municipality,2003,535804
0301,Oslo municipality,2004,571596
0301,Oslo municipality,2005,576132
0301,Oslo municipality,2006,572769
0301,Oslo municipality,2007,605335
0301,Oslo municipality,2008,657381
0301,Oslo municipality,2009,676348
0301,Oslo municipality,2010,713825
0301,Oslo municipality,2011,719058
0301,Oslo municipality,2012,739727
0301,Oslo municipality,2013,770063
0301,Oslo municipality,2014,784261
0301,Oslo municipality,2015,805787
0301,Oslo municipality,2016,810007
0402,Kongsvinger,2003,13595
0402,Kongsvinger,2004,14744
0402,Kongsvinger,2005,14594
0402,Kongsvinger,2006,15841
0402,Kongsvinger,2007,16866
0402,Kongsvinger,2008,18154
0402,Kongsvinger,2009,18780
0402,Kongsvinger,2010,18641
0402,Kongsvinger,2011,19963
0402,Kongsvinger,2012,22455
0402,Kongsvinger,2013,24615
0402,Kongsvinger,2014,24816
0402,Kongsvinger,2015,24782
0402,Kongsvinger,2016,24785
0403,Hamar,2003,20092
0403,Hamar,2004,21520
0403,Hamar,2005,20974
0403,Hamar,2006,21393
0403,Hamar,2007,23063
0403,Hamar,2008,26896
0403,Hamar,2009,28920
0403,Hamar,2010,31360
0403,Hamar,2011,33353
0403,Hamar,2012,35784
0403,Hamar,2013,34137
0403,Hamar,2014,38019
0403,Hamar,2015,41388
0403,Hamar,2016,43511
0412,Ringsaker,2003,28382
0412,Ringsaker,2004,29732
0412,Ringsaker,2005,31553
0412,Ringsaker,2006,33082
0412,Ringsaker,2007,35410
0412,Ringsaker,2008,38858
0412,Ringsaker,2009,43330
0412,Ringsaker,2010,44741
0412,Ringsaker,2011,45395
0412,Ringsaker,2012,47001
0412,Ringsaker,2013,45593
0412,Ringsaker,2014,47291
0412,Ringsaker,2015,47562
0412,Ringsaker,2016,49663
0415,Løten,2003,5601
0415,Løten,2004,5769
0415,Løten,2005,5848
0415,Løten,2006,6496
0415,Løten,2007,7305
0415,Løten,2008,8376
0415,Løten,2009,9224
0415,Løten,2010,9827
0415,Løten,2011,9413
0415,Løten,2012,10400
0415,Løten,2013,9586
0415,Løten,2014,9476
0415,Løten,2015,10004
0415,Løten,2016,10690
0417,Stange,2003,11672
0417,Stange,2004,12438
0417,Stange,2005,12649
0417,Stange,2006,12851
0417,Stange,2007,14296
0417,Stange,2008,15696
0417,Stange,2009,18498
0417,Stange,2010,20490
0417,Stange,2011,21066
0417,Stange,2012,21644
0417,Stange,2013,21826
0417,Stange,2014,22001
0417,Stange,2015,21318
0417,Stange,2016,21542
0418,Nord-Odal,2003,6268
0418,Nord-Odal,2004,5711
0418,Nord-Odal,2005,5219
0418,Nord-Odal,2006,6072
0418,Nord-Odal,2007,6685
0418,Nord-Odal,2008,7104
0418,Nord-Odal,2009,7596
0418,Nord-Odal,2010,7532
0418,Nord-Odal,2011,7906
0418,Nord-Odal,2012,8611
0418,Nord-Odal,2013,8938
0418,Nord-Odal,2014,9259
0418,Nord-Odal,2015,9434
0418,Nord-Odal,2016,7795
0419,Sør-Odal,2003,8239
0419,Sør-Odal,2004,8561
0419,Sør-Odal,2005,6713
0419,Sør-Odal,2006,7629
0419,Sør-Odal,2007,7418
0419,Sør-Odal,2008,8158
0419,Sør-Odal,2009,7344
0419,Sør-Odal,2010,7936
0419,Sør-Odal,2011,6402
0419,Sør-Odal,2012,7204
0419,Sør-Odal,2013,7751
0419,Sør-Odal,2014,8001
0419,Sør-Odal,2015,8461
0419,Sør-Odal,2016,10704
0420,Eidskog,2003,7475
0420,Eidskog,2004,8210
0420,Eidskog,2005,8049
0420,Eidskog,2006,7556
0420,Eidskog,2007,8401
0420,Eidskog,2008,8663
0420,Eidskog,2009,8311
0420,Eidskog,2010,8115
0420,Eidskog,2011,8605
0420,Eidskog,2012,8394
0420,Eidskog,2013,8073
0420,Eidskog,2014,7149
0420,Eidskog,2015,7505
0420,Eidskog,2016,8354
0423,Grue,2003,6684
0423,Grue,2004,5131
0423,Grue,2005,3586
0423,Grue,2006,3369
0423,Grue,2007,3554
0423,Grue,2008,3410
0423,Grue,2009,4294
0423,Grue,2010,5462
0423,Grue,2011,6088
0423,Grue,2012,6478
0423,Grue,2013,6603
0423,Grue,2014,7507
0423,Grue,2015,8354
0423,Grue,2016,8233
0425,Åsnes,2003,10499
0425,Åsnes,2004,11215
0425,Åsnes,2005,10680
0425,Åsnes,2006,10697
0425,Åsnes,2007,10789
0425,Åsnes,2008,12019
0425,Åsnes,2009,13690
0425,Åsnes,2010,14617
0425,Åsnes,2011,15816
0425,Åsnes,2012,16423
0425,Åsnes,2013,15371
0425,Åsnes,2014,13495
0425,Åsnes,2015,13800
0425,Åsnes,2016,14533
0426,Våler (Hedmark),2003,4680
0426,Våler (Hedmark),2004,4864
0426,Våler (Hedmark),2005,4931
0426,Våler (Hedmark),2006,5096
0426,Våler (Hedmark),2007,5154
0426,Våler (Hedmark),2008,5472
0426,Våler (Hedmark),2009,6183
0426,Våler (Hedmark),2010,6526
0426,Våler (Hedmark),2011,6170
0426,Våler (Hedmark),2012,6443
0426,Våler (Hedmark),2013,6475
0426,Våler (Hedmark),2014,6756
0426,Våler (Hedmark),2015,5778
0426,Våler (Hedmark),2016,5724
0427,Elverum,2003,13635
0427,Elverum,2004,13581
0427,Elverum,2005,14361
0427,Elverum,2006,15493
0427,Elverum,2007,17010
0427,Elverum,2008,20554
0427,Elverum,2009,21686
0427,Elverum,2010,23633
0427,Elverum,2011,24501
0427,Elverum,2012,27005
0427,Elverum,2013,27418
0427,Elverum,2014,28603
0427,Elverum,2015,28437
0427,Elverum,2016,28255
0428,Trysil,2003,9706
0428,Trysil,2004,10160
0428,Trysil,2005,10430
0428,Trysil,2006,11011
0428,Trysil,2007,11425
0428,Trysil,2008,12869
0428,Trysil,2009,13786
0428,Trysil,2010,13444
0428,Trysil,2011,12422
0428,Trysil,2012,11549
0428,Trysil,2013,11074
0428,Trysil,2014,10846
0428,Trysil,2015,10500
0428,Trysil,2016,11287
0429,Åmot,2003,5370
0429,Åmot,2004,4897
0429,Åmot,2005,4739
0429,Åmot,2006,4610
0429,Åmot,2007,4657
0429,Åmot,2008,5200
0429,Åmot,2009,5700
0429,Åmot,2010,6500
0429,Åmot,2011,6492
0429,Åmot,2012,6875
0429,Åmot,2013,6755
0429,Åmot,2014,6870
0429,Åmot,2015,5788
0429,Åmot,2016,5824
0430,Stor-Elvdal,2003,3432
0430,Stor-Elvdal,2004,3636
0430,Stor-Elvdal,2005,3464
0430,Stor-Elvdal,2006,3198
0430,Stor-Elvdal,2007,3219
0430,Stor-Elvdal,2008,3581
0430,Stor-Elvdal,2009,3659
0430,Stor-Elvdal,2010,4321
0430,Stor-Elvdal,2011,4550
0430,Stor-Elvdal,2012,4515
0430,Stor-Elvdal,2013,5023
0430,Stor-Elvdal,2014,4629
0430,Stor-Elvdal,2015,4851
0430,Stor-Elvdal,2016,5409
0432,Rendalen,2003,2562
0432,Rendalen,2004,2544
0432,Rendalen,2005,2478
0432,Rendalen,2006,3132
0432,Rendalen,2007,3233
0432,Rendalen,2008,3321
0432,Rendalen,2009,3327
0432,Rendalen,2010,3426
0432,Rendalen,2011,3730
0432,Rendalen,2012,3880
0432,Rendalen,2013,4297
0432,Rendalen,2014,4005
0432,Rendalen,2015,4099
0432,Rendalen,2016,3678
0434,Engerdal,2003,1851
0434,Engerdal,2004,1666
0434,Engerdal,2005,1753
0434,Engerdal,2006,2132
0434,Engerdal,2007,2603
0434,Engerdal,2008,3172
0434,Engerdal,2009,3971
0434,Engerdal,2010,3620
0434,Engerdal,2011,3489
0434,Engerdal,2012,3698
0434,Engerdal,2013,3589
0434,Engerdal,2014,3413
0434,Engerdal,2015,3025
0434,Engerdal,2016,2213
0436,Tolga,2003,1787
0436,Tolga,2004,1868
0436,Tolga,2005,1965
0436,Tolga,2006,2130
0436,Tolga,2007,2194
0436,Tolga,2008,2247
0436,Tolga,2009,2176
0436,Tolga,2010,2478
0436,Tolga,2011,2411
0436,Tolga,2012,3141
0436,Tolga,2013,3469
0436,Tolga,2014,2913
0436,Tolga,2015,2673
0436,Tolga,2016,2279
0437,Tynset,2003,4229
0437,Tynset,2004,4614
0437,Tynset,2005,5147
0437,Tynset,2006,5071
0437,Tynset,2007,5803
0437,Tynset,2008,6292
0437,Tynset,2009,5955
0437,Tynset,2010,6413
0437,Tynset,2011,6200
0437,Tynset,2012,6856
0437,Tynset,2013,7491
0437,Tynset,2014,7595
0437,Tynset,2015,9257
0437,Tynset,2016,9605
0438,Alvdal,2003,3265
0438,Alvdal,2004,3235
0438,Alvdal,2005,3296
0438,Alvdal,2006,2275
0438,Alvdal,2007,2929
0438,Alvdal,2008,3853
0438,Alvdal,2009,4146
0438,Alvdal,2010,4746
0438,Alvdal,2011,4389
0438,Alvdal,2012,4013
0438,Alvdal,2013,3843
0438,Alvdal,2014,4175
0438,Alvdal,2015,4058
0438,Alvdal,2016,4151
0439,Folldal,2003,2007
0439,Folldal,2004,1782
0439,Folldal,2005,1614
0439,Folldal,2006,1736
0439,Folldal,2007,1753
0439,Folldal,2008,1835
0439,Folldal,2009,2247
0439,Folldal,2010,2640
0439,Folldal,2011,2350
0439,Folldal,2012,2858
0439,Folldal,2013,3269
0439,Folldal,2014,3028
0439,Folldal,2015,2747
0439,Folldal,2016,3100
0441,Os (Hedmark),2003,2340
0441,Os (Hedmark),2004,2509
0441,Os (Hedmark),2005,2580
0441,Os (Hedmark),2006,2464
0441,Os (Hedmark),2007,2402
0441,Os (Hedmark),2008,2645
0441,Os (Hedmark),2009,4361
0441,Os (Hedmark),2010,3736
0441,Os (Hedmark),2011,3684
0441,Os (Hedmark),2012,3614
0441,Os (Hedmark),2013,3092
0441,Os (Hedmark),2014,3799
0441,Os (Hedmark),2015,3492
0441,Os (Hedmark),2016,4672
0501,Lillehammer,2003,19128
0501,Lillehammer,2004,20859
0501,Lillehammer,2005,21237
0501,Lillehammer,2006,22948
0501,Lillehammer,2007,25215
0501,Lillehammer,2008,26775
0501,Lillehammer,2009,28330
0501,Lillehammer,2010,28616
0501,Lillehammer,2011,28565
0501,Lillehammer,2012,30480
0501,Lillehammer,2013,33891
0501,Lillehammer,2014,34637
0501,Lillehammer,2015,37438
0501,Lillehammer,2016,37293
0502,Gjøvik,2003,14694
0502,Gjøvik,2004,15074
0502,Gjøvik,2005,16008
0502,Gjøvik,2006,17214
0502,Gjøvik,2007,18645
0502,Gjøvik,2008,20390
0502,Gjøvik,2009,21687
0502,Gjøvik,2010,20917
0502,Gjøvik,2011,20372
0502,Gjøvik,2012,23221
0502,Gjøvik,2013,22459
0502,Gjøvik,2014,22685
0502,Gjøvik,2015,24006
0502,Gjøvik,2016,24660
0511,Dovre,2003,4035
0511,Dovre,2004,3872
0511,Dovre,2005,4128
0511,Dovre,2006,4018
0511,Dovre,2007,4373
0511,Dovre,2008,5062
0511,Dovre,2009,5490
0511,Dovre,2010,6124
0511,Dovre,2011,5945
0511,Dovre,2012,5683
0511,Dovre,2013,6559
0511,Dovre,2014,6693
0511,Dovre,2015,7205
