knr,kname,year,user_payment_hbc
1826,Hattfjelldal,2012,114
1826,Hattfjelldal,2013,151
1826,Hattfjelldal,2014,174
1826,Hattfjelldal,2015,161
1826,Hattfjelldal,2016,156
1827,Dønna,2003,101
1827,Dønna,2004,177
1827,Dønna,2005,124
1827,Dønna,2006,126
1827,Dønna,2007,118
1827,Dønna,2008,77
1827,Dønna,2009,215
1827,Dønna,2010,231
1827,Dønna,2011,266
1827,Dønna,2012,231
1827,Dønna,2013,241
1827,Dønna,2014,221
1827,Dønna,2015,247
1827,Dønna,2016,227
1828,Nesna,2003,136
1828,Nesna,2004,174
1828,Nesna,2005,180
1828,Nesna,2006,211
1828,Nesna,2007,265
1828,Nesna,2008,176
1828,Nesna,2009,286
1828,Nesna,2010,273
1828,Nesna,2011,148
1828,Nesna,2012,199
1828,Nesna,2013,207
1828,Nesna,2014,221
1828,Nesna,2015,192
1828,Nesna,2016,192
1832,Hemnes,2003,356
1832,Hemnes,2004,605
1832,Hemnes,2005,672
1832,Hemnes,2006,631
1832,Hemnes,2007,591
1832,Hemnes,2008,462
1832,Hemnes,2009,677
1832,Hemnes,2010,771
1832,Hemnes,2011,797
1832,Hemnes,2012,896
1832,Hemnes,2013,783
1832,Hemnes,2014,848
1832,Hemnes,2015,775
1832,Hemnes,2016,880
1833,Rana,2003,1743
1833,Rana,2004,1862
1833,Rana,2005,2079
1833,Rana,2006,2029
1833,Rana,2007,2008
1833,Rana,2008,2055
1833,Rana,2009,2252
1833,Rana,2010,2784
1833,Rana,2011,2485
1833,Rana,2012,2446
1833,Rana,2013,2617
1833,Rana,2014,2842
1833,Rana,2015,3474
1833,Rana,2016,4158
1834,Lurøy,2003,217
1834,Lurøy,2004,304
1834,Lurøy,2005,365
1834,Lurøy,2006,242
1834,Lurøy,2007,236
1834,Lurøy,2008,222
1834,Lurøy,2009,226
1834,Lurøy,2010,219
1834,Lurøy,2011,246
1834,Lurøy,2012,241
1834,Lurøy,2013,300
1834,Lurøy,2014,448
1834,Lurøy,2015,327
1834,Lurøy,2016,375
1835,Træna,2003,23
1835,Træna,2004,20
1835,Træna,2005,28
1835,Træna,2006,19
1835,Træna,2007,19
1835,Træna,2008,46
1835,Træna,2009,47
1835,Træna,2010,49
1835,Træna,2011,60
1835,Træna,2012,52
1835,Træna,2013,58
1835,Træna,2014,45
1835,Træna,2015,49
1835,Træna,2016,47
1836,Rødøy,2003,729
1836,Rødøy,2004,673
1836,Rødøy,2005,577
1836,Rødøy,2006,747
1836,Rødøy,2007,793
1836,Rødøy,2008,812
1836,Rødøy,2009,718
1836,Rødøy,2010,908
1836,Rødøy,2011,866
1836,Rødøy,2012,733
1836,Rødøy,2013,1075
1836,Rødøy,2014,1334
1836,Rødøy,2015,360
1836,Rødøy,2016,1343
1837,Meløy,2003,711
1837,Meløy,2004,676
1837,Meløy,2005,679
1837,Meløy,2006,652
1837,Meløy,2007,626
1837,Meløy,2008,570
1837,Meløy,2009,689
1837,Meløy,2010,871
1837,Meløy,2011,820
1837,Meløy,2012,592
1837,Meløy,2013,1012
1837,Meløy,2014,1478
1837,Meløy,2015,890
1837,Meløy,2016,1087
1838,Gildeskål,2003,901
1838,Gildeskål,2004,847
1838,Gildeskål,2005,626
1838,Gildeskål,2006,685
1838,Gildeskål,2007,569
1838,Gildeskål,2008,586
1838,Gildeskål,2009,657
1838,Gildeskål,2010,942
1838,Gildeskål,2011,737
1838,Gildeskål,2012,631
1838,Gildeskål,2013,637
1838,Gildeskål,2014,681
1838,Gildeskål,2015,697
1838,Gildeskål,2016,756
1839,Beiarn,2003,175
1839,Beiarn,2004,209
1839,Beiarn,2005,218
1839,Beiarn,2006,203
1839,Beiarn,2007,202
1839,Beiarn,2008,200
1839,Beiarn,2009,208
1839,Beiarn,2010,224
1839,Beiarn,2011,195
1839,Beiarn,2012,145
1839,Beiarn,2013,161
1839,Beiarn,2014,210
1839,Beiarn,2015,205
1839,Beiarn,2016,245
1840,Saltdal,2003,1953
1840,Saltdal,2004,1081
1840,Saltdal,2005,1657
1840,Saltdal,2006,1463
1840,Saltdal,2007,1699
1840,Saltdal,2008,1427
1840,Saltdal,2009,736
1840,Saltdal,2010,1339
1840,Saltdal,2011,1276
1840,Saltdal,2012,1255
1840,Saltdal,2013,1209
1840,Saltdal,2014,1144
1840,Saltdal,2015,1098
1840,Saltdal,2016,1134
1841,Fauske - Fuosko,2003,0
1841,Fauske - Fuosko,2004,2
1841,Fauske - Fuosko,2005,73
1841,Fauske - Fuosko,2006,75
1841,Fauske - Fuosko,2007,86
1841,Fauske - Fuosko,2008,89
1841,Fauske - Fuosko,2009,370
1841,Fauske - Fuosko,2010,630
1841,Fauske - Fuosko,2011,6
1841,Fauske - Fuosko,2012,2
1841,Fauske - Fuosko,2013,2
1841,Fauske - Fuosko,2014,0
1841,Fauske - Fuosko,2015,0
1841,Fauske - Fuosko,2016,4
1842,Skjerstad (-2004),2003,119
1842,Skjerstad (-2004),2004,92
1842,Skjerstad (-2004),2005,NA
1842,Skjerstad (-2004),2006,NA
1842,Skjerstad (-2004),2007,NA
1842,Skjerstad (-2004),2008,NA
1842,Skjerstad (-2004),2009,NA
1842,Skjerstad (-2004),2010,NA
1842,Skjerstad (-2004),2011,NA
1842,Skjerstad (-2004),2012,NA
1842,Skjerstad (-2004),2013,NA
1842,Skjerstad (-2004),2014,NA
1842,Skjerstad (-2004),2015,NA
1842,Skjerstad (-2004),2016,NA
1845,Sørfold,2003,989
1845,Sørfold,2004,664
1845,Sørfold,2005,621
1845,Sørfold,2006,594
1845,Sørfold,2007,580
1845,Sørfold,2008,620
1845,Sørfold,2009,596
1845,Sørfold,2010,545
1845,Sørfold,2011,561
1845,Sørfold,2012,497
1845,Sørfold,2013,518
1845,Sørfold,2014,705
1845,Sørfold,2015,665
1845,Sørfold,2016,726
1848,Steigen,2003,340
1848,Steigen,2004,300
1848,Steigen,2005,360
1848,Steigen,2006,405
1848,Steigen,2007,398
1848,Steigen,2008,402
1848,Steigen,2009,374
1848,Steigen,2010,305
1848,Steigen,2011,308
1848,Steigen,2012,270
1848,Steigen,2013,366
1848,Steigen,2014,273
1848,Steigen,2015,301
1848,Steigen,2016,389
1849,Hamarøy - Hábmer,2003,228
1849,Hamarøy - Hábmer,2004,239
1849,Hamarøy - Hábmer,2005,265
1849,Hamarøy - Hábmer,2006,214
1849,Hamarøy - Hábmer,2007,200
1849,Hamarøy - Hábmer,2008,239
1849,Hamarøy - Hábmer,2009,240
1849,Hamarøy - Hábmer,2010,227
1849,Hamarøy - Hábmer,2011,225
1849,Hamarøy - Hábmer,2012,216
1849,Hamarøy - Hábmer,2013,162
1849,Hamarøy - Hábmer,2014,184
1849,Hamarøy - Hábmer,2015,214
1849,Hamarøy - Hábmer,2016,189
1850,Divtasvuodna - Tysfjord,2003,254
1850,Divtasvuodna - Tysfjord,2004,223
1850,Divtasvuodna - Tysfjord,2005,225
1850,Divtasvuodna - Tysfjord,2006,355
1850,Divtasvuodna - Tysfjord,2007,525
1850,Divtasvuodna - Tysfjord,2008,611
1850,Divtasvuodna - Tysfjord,2009,940
1850,Divtasvuodna - Tysfjord,2010,1223
1850,Divtasvuodna - Tysfjord,2011,1078
1850,Divtasvuodna - Tysfjord,2012,1112
1850,Divtasvuodna - Tysfjord,2013,760
1850,Divtasvuodna - Tysfjord,2014,343
1850,Divtasvuodna - Tysfjord,2015,238
1850,Divtasvuodna - Tysfjord,2016,245
1851,Lødingen,2003,245
1851,Lødingen,2004,210
1851,Lødingen,2005,327
1851,Lødingen,2006,576
1851,Lødingen,2007,474
1851,Lødingen,2008,477
1851,Lødingen,2009,579
1851,Lødingen,2010,723
1851,Lødingen,2011,663
1851,Lødingen,2012,434
1851,Lødingen,2013,394
1851,Lødingen,2014,372
1851,Lødingen,2015,375
1851,Lødingen,2016,339
1852,Tjeldsund,2003,80
1852,Tjeldsund,2004,112
1852,Tjeldsund,2005,160
1852,Tjeldsund,2006,111
1852,Tjeldsund,2007,176
1852,Tjeldsund,2008,144
1852,Tjeldsund,2009,134
1852,Tjeldsund,2010,143
1852,Tjeldsund,2011,137
1852,Tjeldsund,2012,148
1852,Tjeldsund,2013,162
1852,Tjeldsund,2014,178
1852,Tjeldsund,2015,195
1852,Tjeldsund,2016,174
1853,Evenes,2003,87
1853,Evenes,2004,136
1853,Evenes,2005,198
1853,Evenes,2006,228
1853,Evenes,2007,259
1853,Evenes,2008,282
1853,Evenes,2009,288
1853,Evenes,2010,257
1853,Evenes,2011,221
1853,Evenes,2012,219
1853,Evenes,2013,200
1853,Evenes,2014,185
1853,Evenes,2015,144
1853,Evenes,2016,172
1854,Ballangen,2003,579
1854,Ballangen,2004,819
1854,Ballangen,2005,618
1854,Ballangen,2006,993
1854,Ballangen,2007,935
1854,Ballangen,2008,791
1854,Ballangen,2009,824
1854,Ballangen,2010,731
1854,Ballangen,2011,853
1854,Ballangen,2012,732
1854,Ballangen,2013,780
1854,Ballangen,2014,397
1854,Ballangen,2015,319
1854,Ballangen,2016,243
1856,Røst,2003,21
1856,Røst,2004,19
1856,Røst,2005,22
1856,Røst,2006,34
1856,Røst,2007,40
1856,Røst,2008,93
1856,Røst,2009,71
1856,Røst,2010,113
1856,Røst,2011,129
1856,Røst,2012,185
1856,Røst,2013,207
1856,Røst,2014,215
1856,Røst,2015,226
1856,Røst,2016,215
1857,Værøy,2003,35
1857,Værøy,2004,24
1857,Værøy,2005,19
1857,Værøy,2006,40
1857,Værøy,2007,39
1857,Værøy,2008,36
1857,Værøy,2009,28
1857,Værøy,2010,26
1857,Værøy,2011,23
1857,Værøy,2012,33
1857,Værøy,2013,32
1857,Værøy,2014,49
1857,Værøy,2015,48
1857,Værøy,2016,49
1859,Flakstad,2003,123
1859,Flakstad,2004,174
1859,Flakstad,2005,166
1859,Flakstad,2006,192
1859,Flakstad,2007,269
1859,Flakstad,2008,273
1859,Flakstad,2009,185
1859,Flakstad,2010,154
1859,Flakstad,2011,156
1859,Flakstad,2012,130
1859,Flakstad,2013,108
1859,Flakstad,2014,95
1859,Flakstad,2015,118
1859,Flakstad,2016,128
1860,Vestvågøy,2003,770
1860,Vestvågøy,2004,712
1860,Vestvågøy,2005,730
1860,Vestvågøy,2006,820
1860,Vestvågøy,2007,839
1860,Vestvågøy,2008,891
1860,Vestvågøy,2009,1046
1860,Vestvågøy,2010,1174
1860,Vestvågøy,2011,1264
1860,Vestvågøy,2012,1394
1860,Vestvågøy,2013,1456
1860,Vestvågøy,2014,1189
1860,Vestvågøy,2015,990
1860,Vestvågøy,2016,981
1865,Vågan,2003,1283
1865,Vågan,2004,1615
1865,Vågan,2005,1631
1865,Vågan,2006,1868
1865,Vågan,2007,494
1865,Vågan,2008,440
1865,Vågan,2009,432
1865,Vågan,2010,512
1865,Vågan,2011,604
1865,Vågan,2012,525
1865,Vågan,2013,559
1865,Vågan,2014,487
1865,Vågan,2015,529
1865,Vågan,2016,422
1866,Hadsel,2003,821
1866,Hadsel,2004,787
1866,Hadsel,2005,745
1866,Hadsel,2006,756
1866,Hadsel,2007,728
1866,Hadsel,2008,732
1866,Hadsel,2009,728
1866,Hadsel,2010,758
1866,Hadsel,2011,668
1866,Hadsel,2012,824
1866,Hadsel,2013,892
1866,Hadsel,2014,860
1866,Hadsel,2015,747
1866,Hadsel,2016,786
1867,Bø (Nordland),2003,367
1867,Bø (Nordland),2004,372
1867,Bø (Nordland),2005,409
1867,Bø (Nordland),2006,430
1867,Bø (Nordland),2007,457
1867,Bø (Nordland),2008,522
1867,Bø (Nordland),2009,469
1867,Bø (Nordland),2010,422
1867,Bø (Nordland),2011,427
1867,Bø (Nordland),2012,505
1867,Bø (Nordland),2013,449
1867,Bø (Nordland),2014,431
1867,Bø (Nordland),2015,460
1867,Bø (Nordland),2016,489
1868,Øksnes,2003,331
1868,Øksnes,2004,320
1868,Øksnes,2005,306
1868,Øksnes,2006,305
1868,Øksnes,2007,326
1868,Øksnes,2008,325
1868,Øksnes,2009,370
1868,Øksnes,2010,380
1868,Øksnes,2011,435
1868,Øksnes,2012,440
1868,Øksnes,2013,431
1868,Øksnes,2014,480
1868,Øksnes,2015,527
1868,Øksnes,2016,585
1870,Sortland - Suortá,2003,865
1870,Sortland - Suortá,2004,822
1870,Sortland - Suortá,2005,777
1870,Sortland - Suortá,2006,781
1870,Sortland - Suortá,2007,737
1870,Sortland - Suortá,2008,779
1870,Sortland - Suortá,2009,821
1870,Sortland - Suortá,2010,953
1870,Sortland - Suortá,2011,1027
1870,Sortland - Suortá,2012,1031
1870,Sortland - Suortá,2013,901
1870,Sortland - Suortá,2014,963
1870,Sortland - Suortá,2015,1105
1870,Sortland - Suortá,2016,994
1871,Andøy,2003,NA
1871,Andøy,2004,550
1871,Andøy,2005,461
1871,Andøy,2006,431
1871,Andøy,2007,486
1871,Andøy,2008,536
1871,Andøy,2009,950
1871,Andøy,2010,971
1871,Andøy,2011,686
1871,Andøy,2012,921
1871,Andøy,2013,735
1871,Andøy,2014,1019
1871,Andøy,2015,792
1871,Andøy,2016,493
1874,Moskenes,2003,121
1874,Moskenes,2004,105
1874,Moskenes,2005,131
1874,Moskenes,2006,108
1874,Moskenes,2007,90
1874,Moskenes,2008,72
1874,Moskenes,2009,75
1874,Moskenes,2010,247
1874,Moskenes,2011,225
1874,Moskenes,2012,271
1874,Moskenes,2013,236
1874,Moskenes,2014,366
1874,Moskenes,2015,431
1874,Moskenes,2016,400
1901,Harstad (-2012),2003,3107
1901,Harstad (-2012),2004,3555
1901,Harstad (-2012),2005,4413
1901,Harstad (-2012),2006,4432
1901,Harstad (-2012),2007,1821
1901,Harstad (-2012),2008,1838
1901,Harstad (-2012),2009,2266
1901,Harstad (-2012),2010,3451
1901,Harstad (-2012),2011,3747
1901,Harstad (-2012),2012,5994
1901,Harstad (-2012),2013,NA
1901,Harstad (-2012),2014,NA
1901,Harstad (-2012),2015,NA
1901,Harstad (-2012),2016,NA
1902,Tromsø,2003,2604
1902,Tromsø,2004,2641
1902,Tromsø,2005,2431
1902,Tromsø,2006,2343
1902,Tromsø,2007,2430
1902,Tromsø,2008,2732
1902,Tromsø,2009,3185
1902,Tromsø,2010,4048
1902,Tromsø,2011,4235
1902,Tromsø,2012,4249
1902,Tromsø,2013,4661
1902,Tromsø,2014,5897
1902,Tromsø,2015,6578
1902,Tromsø,2016,7204
1903,Harstad - Hárstták,2003,NA
1903,Harstad - Hárstták,2004,NA
1903,Harstad - Hárstták,2005,NA
1903,Harstad - Hárstták,2006,NA
1903,Harstad - Hárstták,2007,NA
1903,Harstad - Hárstták,2008,NA
1903,Harstad - Hárstták,2009,NA
1903,Harstad - Hárstták,2010,NA
1903,Harstad - Hárstták,2011,NA
1903,Harstad - Hárstták,2012,NA
1903,Harstad - Hárstták,2013,4130
1903,Harstad - Hárstták,2014,2953
1903,Harstad - Hárstták,2015,3131
1903,Harstad - Hárstták,2016,3300
1911,Kvæfjord,2003,888
1911,Kvæfjord,2004,823
1911,Kvæfjord,2005,574
1911,Kvæfjord,2006,806
1911,Kvæfjord,2007,771
1911,Kvæfjord,2008,680
1911,Kvæfjord,2009,705
1911,Kvæfjord,2010,605
1911,Kvæfjord,2011,719
1911,Kvæfjord,2012,968
1911,Kvæfjord,2013,960
1911,Kvæfjord,2014,975
1911,Kvæfjord,2015,976
1911,Kvæfjord,2016,891
1913,Skånland,2003,235
1913,Skånland,2004,204
1913,Skånland,2005,228
1913,Skånland,2006,267
1913,Skånland,2007,309
1913,Skånland,2008,320
1913,Skånland,2009,344
1913,Skånland,2010,312
1913,Skånland,2011,291
1913,Skånland,2012,310
1913,Skånland,2013,357
1913,Skånland,2014,513
1913,Skånland,2015,501
1913,Skånland,2016,535
1915,Bjarkøy (-2012),2003,40
1915,Bjarkøy (-2012),2004,33
1915,Bjarkøy (-2012),2005,36
1915,Bjarkøy (-2012),2006,36
1915,Bjarkøy (-2012),2007,33
1915,Bjarkøy (-2012),2008,42
1915,Bjarkøy (-2012),2009,28
1915,Bjarkøy (-2012),2010,36
1915,Bjarkøy (-2012),2011,22
1915,Bjarkøy (-2012),2012,23
1915,Bjarkøy (-2012),2013,NA
1915,Bjarkøy (-2012),2014,NA
1915,Bjarkøy (-2012),2015,NA
1915,Bjarkøy (-2012),2016,NA
1917,Ibestad,2003,260
1917,Ibestad,2004,299
1917,Ibestad,2005,282
1917,Ibestad,2006,333
1917,Ibestad,2007,228
1917,Ibestad,2008,212
1917,Ibestad,2009,331
1917,Ibestad,2010,223
1917,Ibestad,2011,204
1917,Ibestad,2012,252
1917,Ibestad,2013,283
1917,Ibestad,2014,430
1917,Ibestad,2015,360
1917,Ibestad,2016,341
1919,Gratangen,2003,99
1919,Gratangen,2004,88
1919,Gratangen,2005,105
1919,Gratangen,2006,103
1919,Gratangen,2007,62
1919,Gratangen,2008,153
1919,Gratangen,2009,77
1919,Gratangen,2010,153
1919,Gratangen,2011,136
1919,Gratangen,2012,121
1919,Gratangen,2013,92
1919,Gratangen,2014,140
1919,Gratangen,2015,176
1919,Gratangen,2016,135
1920,Loabák - Lavangen,2003,124
1920,Loabák - Lavangen,2004,118
1920,Loabák - Lavangen,2005,104
1920,Loabák - Lavangen,2006,92
1920,Loabák - Lavangen,2007,130
1920,Loabák - Lavangen,2008,75
1920,Loabák - Lavangen,2009,69
1920,Loabák - Lavangen,2010,59
1920,Loabák - Lavangen,2011,64
1920,Loabák - Lavangen,2012,60
1920,Loabák - Lavangen,2013,56
1920,Loabák - Lavangen,2014,85
1920,Loabák - Lavangen,2015,84
1920,Loabák - Lavangen,2016,97
1922,Bardu,2003,190
1922,Bardu,2004,207
1922,Bardu,2005,213
1922,Bardu,2006,246
1922,Bardu,2007,323
1922,Bardu,2008,297
1922,Bardu,2009,274
1922,Bardu,2010,282
1922,Bardu,2011,299
1922,Bardu,2012,437
1922,Bardu,2013,464
1922,Bardu,2014,568
1922,Bardu,2015,362
1922,Bardu,2016,503
1923,Salangen,2003,183
1923,Salangen,2004,188
1923,Salangen,2005,199
1923,Salangen,2006,180
1923,Salangen,2007,193
1923,Salangen,2008,200
1923,Salangen,2009,216
1923,Salangen,2010,210
1923,Salangen,2011,223
1923,Salangen,2012,222
1923,Salangen,2013,234
1923,Salangen,2014,269
1923,Salangen,2015,286
1923,Salangen,2016,261
1924,Målselv,2003,495
1924,Målselv,2004,488
1924,Målselv,2005,520
1924,Målselv,2006,578
1924,Målselv,2007,701
1924,Målselv,2008,723
1924,Målselv,2009,782
1924,Målselv,2010,808
1924,Målselv,2011,780
1924,Målselv,2012,716
1924,Målselv,2013,598
1924,Målselv,2014,635
1924,Målselv,2015,860
1924,Målselv,2016,890
1925,Sørreisa,2003,274
1925,Sørreisa,2004,319
1925,Sørreisa,2005,328
1925,Sørreisa,2006,325
1925,Sørreisa,2007,320
1925,Sørreisa,2008,324
1925,Sørreisa,2009,322
1925,Sørreisa,2010,301
1925,Sørreisa,2011,309
1925,Sørreisa,2012,295
1925,Sørreisa,2013,319
1925,Sørreisa,2014,359
1925,Sørreisa,2015,291
1925,Sørreisa,2016,268
1926,Dyrøy,2003,146
1926,Dyrøy,2004,145
1926,Dyrøy,2005,168
1926,Dyrøy,2006,140
1926,Dyrøy,2007,114
1926,Dyrøy,2008,111
1926,Dyrøy,2009,114
1926,Dyrøy,2010,123
1926,Dyrøy,2011,146
1926,Dyrøy,2012,142
1926,Dyrøy,2013,264
1926,Dyrøy,2014,43
1926,Dyrøy,2015,276
1926,Dyrøy,2016,243
1927,Tranøy,2003,235
1927,Tranøy,2004,218
1927,Tranøy,2005,227
1927,Tranøy,2006,213
1927,Tranøy,2007,218
1927,Tranøy,2008,193
1927,Tranøy,2009,200
1927,Tranøy,2010,208
1927,Tranøy,2011,242
1927,Tranøy,2012,238
1927,Tranøy,2013,286
1927,Tranøy,2014,325
1927,Tranøy,2015,325
1927,Tranøy,2016,310
1928,Torsken,2003,NA
1928,Torsken,2004,NA
1928,Torsken,2005,NA
1928,Torsken,2006,NA
1928,Torsken,2007,NA
1928,Torsken,2008,NA
1928,Torsken,2009,NA
1928,Torsken,2010,NA
1928,Torsken,2011,NA
1928,Torsken,2012,85
1928,Torsken,2013,84
1928,Torsken,2014,81
1928,Torsken,2015,71
1928,Torsken,2016,89
1929,Berg,2003,200
1929,Berg,2004,180
1929,Berg,2005,255
1929,Berg,2006,259
1929,Berg,2007,278
1929,Berg,2008,240
1929,Berg,2009,207
1929,Berg,2010,257
1929,Berg,2011,310
1929,Berg,2012,322
1929,Berg,2013,293
1929,Berg,2014,340
1929,Berg,2015,78
1929,Berg,2016,94
1931,Lenvik,2003,830
1931,Lenvik,2004,1093
1931,Lenvik,2005,905
1931,Lenvik,2006,899
1931,Lenvik,2007,839
1931,Lenvik,2008,880
1931,Lenvik,2009,932
1931,Lenvik,2010,1055
1931,Lenvik,2011,1087
1931,Lenvik,2012,1066
1931,Lenvik,2013,1069
1931,Lenvik,2014,1065
1931,Lenvik,2015,1154
1931,Lenvik,2016,1172
1933,Balsfjord,2003,387
1933,Balsfjord,2004,1285
1933,Balsfjord,2005,1330
1933,Balsfjord,2006,1319
1933,Balsfjord,2007,962
1933,Balsfjord,2008,1343
1933,Balsfjord,2009,1393
1933,Balsfjord,2010,1439
1933,Balsfjord,2011,1547
1933,Balsfjord,2012,1597
1933,Balsfjord,2013,1602
1933,Balsfjord,2014,1855
1933,Balsfjord,2015,2077
1933,Balsfjord,2016,1968
1936,Karlsøy,2003,163
1936,Karlsøy,2004,162
1936,Karlsøy,2005,292
1936,Karlsøy,2006,269
1936,Karlsøy,2007,198
1936,Karlsøy,2008,223
1936,Karlsøy,2009,249
1936,Karlsøy,2010,248
1936,Karlsøy,2011,247
1936,Karlsøy,2012,1262
1936,Karlsøy,2013,1290
1936,Karlsøy,2014,1402
1936,Karlsøy,2015,1496
1936,Karlsøy,2016,1334
1938,Lyngen,2003,375
1938,Lyngen,2004,446
1938,Lyngen,2005,444
1938,Lyngen,2006,541
1938,Lyngen,2007,535
1938,Lyngen,2008,541
1938,Lyngen,2009,682
1938,Lyngen,2010,645
1938,Lyngen,2011,567
1938,Lyngen,2012,542
1938,Lyngen,2013,651
1938,Lyngen,2014,683
1938,Lyngen,2015,593
1938,Lyngen,2016,612
1939,Storfjord - Omasvuotna - Omasvuono,2003,121
1939,Storfjord - Omasvuotna - Omasvuono,2004,117
1939,Storfjord - Omasvuotna - Omasvuono,2005,96
1939,Storfjord - Omasvuotna - Omasvuono,2006,123
1939,Storfjord - Omasvuotna - Omasvuono,2007,110
1939,Storfjord - Omasvuotna - Omasvuono,2008,99
1939,Storfjord - Omasvuotna - Omasvuono,2009,96
1939,Storfjord - Omasvuotna - Omasvuono,2010,95
1939,Storfjord - Omasvuotna - Omasvuono,2011,120
1939,Storfjord - Omasvuotna - Omasvuono,2012,299
1939,Storfjord - Omasvuotna - Omasvuono,2013,376
1939,Storfjord - Omasvuotna - Omasvuono,2014,368
1939,Storfjord - Omasvuotna - Omasvuono,2015,329
1939,Storfjord - Omasvuotna - Omasvuono,2016,339
1940,Gáivuotna - Kåfjord - Kaivuono,2003,156
1940,Gáivuotna - Kåfjord - Kaivuono,2004,146
1940,Gáivuotna - Kåfjord - Kaivuono,2005,145
1940,Gáivuotna - Kåfjord - Kaivuono,2006,160
1940,Gáivuotna - Kåfjord - Kaivuono,2007,184
1940,Gáivuotna - Kåfjord - Kaivuono,2008,150
1940,Gáivuotna - Kåfjord - Kaivuono,2009,144
1940,Gáivuotna - Kåfjord - Kaivuono,2010,151
1940,Gáivuotna - Kåfjord - Kaivuono,2011,129
1940,Gáivuotna - Kåfjord - Kaivuono,2012,119
1940,Gáivuotna - Kåfjord - Kaivuono,2013,174
1940,Gáivuotna - Kåfjord - Kaivuono,2014,220
1940,Gáivuotna - Kåfjord - Kaivuono,2015,217
1940,Gáivuotna - Kåfjord - Kaivuono,2016,251
1941,Skjervøy,2003,408
1941,Skjervøy,2004,871
1941,Skjervøy,2005,696
1941,Skjervøy,2006,472
1941,Skjervøy,2007,560
1941,Skjervøy,2008,588
1941,Skjervøy,2009,583
1941,Skjervøy,2010,599
1941,Skjervøy,2011,373
1941,Skjervøy,2012,403
1941,Skjervøy,2013,713
1941,Skjervøy,2014,547
1941,Skjervøy,2015,529
1941,Skjervøy,2016,565
1942,Nordreisa - Ráisa - Raisi,2003,258
1942,Nordreisa - Ráisa - Raisi,2004,343
1942,Nordreisa - Ráisa - Raisi,2005,432
1942,Nordreisa - Ráisa - Raisi,2006,413
1942,Nordreisa - Ráisa - Raisi,2007,398
1942,Nordreisa - Ráisa - Raisi,2008,415
1942,Nordreisa - Ráisa - Raisi,2009,575
1942,Nordreisa - Ráisa - Raisi,2010,664
1942,Nordreisa - Ráisa - Raisi,2011,682
1942,Nordreisa - Ráisa - Raisi,2012,813
1942,Nordreisa - Ráisa - Raisi,2013,584
1942,Nordreisa - Ráisa - Raisi,2014,717
1942,Nordreisa - Ráisa - Raisi,2015,573
1942,Nordreisa - Ráisa - Raisi,2016,712
1943,Kvænangen,2003,129
1943,Kvænangen,2004,150
1943,Kvænangen,2005,142
1943,Kvænangen,2006,129
1943,Kvænangen,2007,127
1943,Kvænangen,2008,125
1943,Kvænangen,2009,121
1943,Kvænangen,2010,187
1943,Kvænangen,2011,170
1943,Kvænangen,2012,149
1943,Kvænangen,2013,183
1943,Kvænangen,2014,188
1943,Kvænangen,2015,259
1943,Kvænangen,2016,265
2002,Vardø,2003,581
2002,Vardø,2004,511
2002,Vardø,2005,732
2002,Vardø,2006,815
2002,Vardø,2007,719
2002,Vardø,2008,657
2002,Vardø,2009,718
2002,Vardø,2010,916
2002,Vardø,2011,1049
2002,Vardø,2012,1030
2002,Vardø,2013,931
2002,Vardø,2014,1081
2002,Vardø,2015,1110
2002,Vardø,2016,1027
2003,Vadsø,2003,119
2003,Vadsø,2004,115
2003,Vadsø,2005,213
2003,Vadsø,2006,190
2003,Vadsø,2007,259
2003,Vadsø,2008,243
2003,Vadsø,2009,273
2003,Vadsø,2010,380
2003,Vadsø,2011,321
2003,Vadsø,2012,310
2003,Vadsø,2013,317
2003,Vadsø,2014,439
2003,Vadsø,2015,543
2003,Vadsø,2016,591
2004,Hammerfest,2003,570
2004,Hammerfest,2004,556
2004,Hammerfest,2005,412
2004,Hammerfest,2006,422
2004,Hammerfest,2007,358
2004,Hammerfest,2008,364
2004,Hammerfest,2009,318
2004,Hammerfest,2010,357
2004,Hammerfest,2011,351
2004,Hammerfest,2012,327
2004,Hammerfest,2013,335
2004,Hammerfest,2014,401
2004,Hammerfest,2015,489
2004,Hammerfest,2016,508
2011,Guovdageaidnu - Kautokeino,2003,105
2011,Guovdageaidnu - Kautokeino,2004,68
2011,Guovdageaidnu - Kautokeino,2005,102
2011,Guovdageaidnu - Kautokeino,2006,82
2011,Guovdageaidnu - Kautokeino,2007,73
2011,Guovdageaidnu - Kautokeino,2008,88
2011,Guovdageaidnu - Kautokeino,2009,82
2011,Guovdageaidnu - Kautokeino,2010,126
2011,Guovdageaidnu - Kautokeino,2011,48
2011,Guovdageaidnu - Kautokeino,2012,154
2011,Guovdageaidnu - Kautokeino,2013,65
2011,Guovdageaidnu - Kautokeino,2014,445
2011,Guovdageaidnu - Kautokeino,2015,354
2011,Guovdageaidnu - Kautokeino,2016,298
2012,Alta,2003,1011
2012,Alta,2004,1202
2012,Alta,2005,1171
2012,Alta,2006,1175
2012,Alta,2007,1195
2012,Alta,2008,1259
2012,Alta,2009,1146
2012,Alta,2010,1241
2012,Alta,2011,1271
2012,Alta,2012,1359
2012,Alta,2013,1421
2012,Alta,2014,1534
2012,Alta,2015,1578
2012,Alta,2016,1584
2014,Loppa,2003,197
2014,Loppa,2004,289
